,Type,HBA,X HBA,Mw HBA,HBD,X HBD,Mw HBD,T (K),Viscosity
761,3,CCN(CC)OCC.Cl,0.2,153.65,C(C(CO)O)O,0.8,92.09,338.15,52.34
762,3,CCN(CC)OCC.Cl,0.2,153.65,C(C(CO)O)O,0.8,92.09,343.15,42.58
763,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,CC(CO)O,0.8,76.09,293.15,71.6
764,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,CC(CO)O,0.8,76.09,298.15,54.5
765,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,CC(CO)O,0.8,76.09,308.15,33.2
766,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,CC(CO)O,0.8,76.09,313.15,26.6
767,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.333,322.37,CC(=O)O,0.667,60.05,288.15,256.81
768,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.333,322.37,CC(=O)O,0.667,60.05,293.15,177.91
769,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.333,322.37,CC(=O)O,0.667,60.05,303.15,112.46
770,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.333,322.37,CC(=O)O,0.667,60.05,308.15,92.16
771,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.333,322.37,CC(=O)O,0.667,60.05,313.15,64.07
772,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.125,322.37,C(CO)N,0.875,61.08,293.15,65.15
773,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.125,322.37,C(CO)N,0.875,61.08,303.15,42.66
774,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.125,322.37,C(CO)N,0.875,61.08,308.15,33.28
775,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.125,322.37,C(CO)N,0.875,61.08,318.15,24.99
776,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.125,322.37,C(CO)N,0.875,61.08,323.15,22.67
777,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.125,322.37,C(CO)N,0.875,61.08,333.15,19.26
778,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.14,322.37,C(CO)N,0.86,61.08,293.15,70.89
779,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.14,322.37,C(CO)N,0.86,61.08,303.15,43.58
780,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.14,322.37,C(CO)N,0.86,61.08,308.15,36.01
781,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.14,322.37,C(CO)N,0.86,61.08,318.15,26.54
782,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.14,322.37,C(CO)N,0.86,61.08,323.15,24.36
783,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.14,322.37,C(CO)N,0.86,61.08,333.15,18.76
784,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,C(CO)O,0.8,62.07,298.15,66.69
785,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.25,322.37,CC(=O)CCC(=O)O,0.75,116.12,303.15,175.1
786,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.25,322.37,CC(=O)CCC(=O)O,0.75,116.12,313.15,93.88
787,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.25,322.37,CC(=O)CCC(=O)O,0.75,116.12,333.15,33.85
788,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,CC(=O)CCC(=O)O,0.8,116.12,298.15,159.8
789,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,OCCO,0.8,697.61,303.15,106.2
790,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,OCCO,0.8,697.61,308.15,83.2
791,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,OCCO,0.8,697.61,318.15,55.7
792,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,OCCO,0.8,697.61,328.15,31.0
793,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,C(COCCOCCOCCO)O,0.8,194.23,303.15,71.9
794,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,C(COCCOCCOCCO)O,0.8,194.23,308.15,56.7
795,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,C(COCCOCCOCCO)O,0.8,194.23,318.15,36.7
796,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,C(COCCOCCOCCO)O,0.8,194.23,323.15,30.5
797,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.5,322.37,C1=NNN=N1,0.5,70.05,313.15,279.15
798,3,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.2,322.37,C(COCCOCCO)O,0.8,150.17,298.15,85.06
799,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCCCCCCCCC(=O)O,0.667,172.26,283.15,526.39
800,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCCCCCCCCC(=O)O,0.667,172.26,293.15,265.26
801,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCCCCCCCCC(=O)O,0.667,172.26,298.15,195.05
802,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCCCCCCCCC(=O)O,0.667,172.26,313.15,111.52
803,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCCCCCCCCC(=O)O,0.667,172.26,318.15,86.53
804,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,277.92,C(CO)O,0.8,62.07,293.15,56.9
805,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,277.92,C(CO)O,0.8,62.07,313.15,26.27
806,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,277.92,C(CO)O,0.8,62.07,323.15,19.7
807,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,277.92,C(CO)O,0.8,62.07,343.15,10.5
808,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(CO)O,0.75,62.07,283.15,105.0
809,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(CO)O,0.75,62.07,303.15,45.17
810,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(CO)O,0.75,62.07,313.15,29.37
811,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(CO)O,0.75,62.07,343.15,14.53
812,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(CO)O,0.75,62.07,353.15,10.7
813,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C(CO)O,0.667,62.07,288.15,160.6
814,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C(CO)O,0.667,62.07,293.15,121.2
815,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C(CO)O,0.667,62.07,303.15,71.6
816,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C(CO)O,0.667,62.07,308.15,56.1
817,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C(CO)O,0.667,62.07,318.15,35.9
818,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C(CO)O,0.667,62.07,323.15,29.5
819,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C(CO)O,0.667,62.07,338.15,20.4
820,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C(CO)O,0.667,62.07,333.15,23.53
821,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.17,277.92,C(C(CO)O)O,0.83,92.09,283.15,1100.0
822,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.17,277.92,C(C(CO)O)O,0.83,92.09,293.15,541.3
823,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.17,277.92,C(C(CO)O)O,0.83,92.09,313.15,137.3
824,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.17,277.92,C(C(CO)O)O,0.83,92.09,323.15,78.4
825,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.17,277.92,C(C(CO)O)O,0.83,92.09,343.15,47.6
826,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.17,277.92,C(C(CO)O)O,0.83,92.09,353.15,32.0
827,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,277.92,C(C(CO)O)O,0.8,92.09,308.15,225.0
828,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,277.92,C(C(CO)O)O,0.8,92.09,318.15,115.7
829,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,277.92,C(C(CO)O)O,0.8,92.09,353.15,41.9
830,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(C(CO)O)O,0.75,92.09,288.15,1170.0
831,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(C(CO)O)O,0.75,92.09,308.15,293.3
832,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(C(CO)O)O,0.75,92.09,318.15,157.0
833,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(C(CO)O)O,0.75,92.09,338.15,56.7
834,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.25,277.92,C(C(CO)O)O,0.75,92.09,358.15,36.7
835,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.857,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.143,174.2,313.15,7450.0
836,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.857,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.143,174.2,323.15,3280.0
837,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.857,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.143,174.2,343.15,869.0
838,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.857,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.143,174.2,353.15,431.0
839,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.875,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.125,174.2,318.15,3480.0
840,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.875,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.125,174.2,328.15,1580.0
841,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.875,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.125,174.2,353.15,378.0
842,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.875,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.125,174.2,363.15,220.0
843,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.889,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.111,174.2,303.15,6400.0
844,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.889,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.111,174.2,313.15,2730.0
845,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.889,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.111,174.2,343.15,522.0
846,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.889,277.92,C(CC(C(=O)O)N)CN=C(N)N,0.111,174.2,353.15,301.0
847,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.9,277.92,C(C(C(=O)O)N)C(=O)O,0.1,133.1,303.15,1100.0
848,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.9,277.92,C(C(C(=O)O)N)C(=O)O,0.1,133.1,313.15,619.0
849,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.9,277.92,C(C(C(=O)O)N)C(=O)O,0.1,133.1,333.15,196.0
850,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.909,277.92,C(C(C(=O)O)N)C(=O)O,0.091,133.1,303.15,1200.0
851,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.909,277.92,C(C(C(=O)O)N)C(=O)O,0.091,133.1,323.15,406.0
852,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.909,277.92,C(C(C(=O)O)N)C(=O)O,0.091,133.1,333.15,205.0
853,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.917,277.92,C(C(C(=O)O)N)C(=O)O,0.083,133.1,293.15,1580.0
854,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.917,277.92,C(C(C(=O)O)N)C(=O)O,0.083,133.1,303.15,822.0
855,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.917,277.92,C(C(C(=O)O)N)C(=O)O,0.083,133.1,323.15,262.0
856,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.917,277.92,C(C(C(=O)O)N)C(=O)O,0.083,133.1,333.15,161.0
857,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CC(=O)CCC(=O)O,0.667,116.12,298.15,405.0
858,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CC(=O)CCC(=O)O,0.667,116.12,303.15,276.0
859,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CC(=O)CCC(=O)O,0.667,116.12,313.15,141.0
860,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CC(=O)CCC(=O)O,0.667,116.12,338.15,61.0
861,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CC(=O)CCC(=O)O,0.667,116.12,343.15,48.0
862,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CC(=O)CCC(=O)O,0.667,116.12,348.15,39.0
863,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CC(=O)CCC(=O)O,0.667,116.12,353.15,32.0
864,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CC(=O)CCC(=O)O,0.667,116.12,358.15,26.0
865,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.9,277.92,C(CC(=O)O)C(C(=O)O)N,0.1,147.13,313.15,576.0
866,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.9,277.92,C(CC(=O)O)C(C(=O)O)N,0.1,147.13,323.15,358.0
867,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.9,277.92,C(CC(=O)O)C(C(=O)O)N,0.1,147.13,358.15,86.1
868,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.9,277.92,C(CC(=O)O)C(C(=O)O)N,0.1,147.13,373.15,55.0
869,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.98,277.92,C(CC(=O)O)C(C(=O)O)N,0.02,147.13,303.15,271.0
870,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.98,277.92,C(CC(=O)O)C(C(=O)O)N,0.02,147.13,313.15,129.0
871,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.98,277.92,C(CC(=O)O)C(C(=O)O)N,0.02,147.13,338.15,44.0
872,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C1=CC=C(C=C1)CC(=O)O,0.667,136.15,288.15,677.0
873,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C1=CC=C(C=C1)CC(=O)O,0.667,136.15,303.15,205.5
874,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C1=CC=C(C=C1)CC(=O)O,0.667,136.15,308.15,134.9
875,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C1=CC=C(C=C1)CC(=O)O,0.667,136.15,313.15,109.2
876,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C1=CC=C(C=C1)CC(=O)O,0.667,136.15,318.15,83.3
877,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C1=CC=C(C=C1)CC(=O)O,0.667,136.15,328.15,51.2
878,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,C1=CC=C(C=C1)CC(=O)O,0.667,136.15,333.15,40.4
879,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCC(=O)O,0.667,74.08,278.15,301.2
880,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCC(=O)O,0.667,74.08,283.15,213.0
881,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCC(=O)O,0.667,74.08,288.15,155.0
882,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCC(=O)O,0.667,74.08,303.15,87.3
883,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCC(=O)O,0.667,74.08,318.15,52.3
884,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCC(=O)O,0.667,74.08,323.15,41.5
885,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCC(=O)O,0.667,74.08,338.15,27.6
886,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.333,277.92,CCC(=O)O,0.667,74.08,343.15,22.8
887,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.5,277.92,C(COCCOCCO)O,0.5,150.17,283.15,543.8
888,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.5,277.92,C(COCCOCCO)O,0.5,150.17,293.15,289.4
889,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.5,277.92,C(COCCOCCO)O,0.5,150.17,303.15,166.4
890,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.5,277.92,C(COCCOCCO)O,0.5,150.17,313.15,100.8
891,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.5,277.92,C(COCCOCCO)O,0.5,150.17,323.15,68.1
892,3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.667,277.92,C(COCCOCCO)O,0.333,150.17,323.15,91.3
893,3,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],0.2,339.33,CC(=O)CCC(=O)O,0.8,116.12,288.15,98.95
894,3,CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.33,336.39,C(C(F)(F)F)(C(F)(F)F)O,0.67,168.04,298.15,50.0
895,3,CC[N+](CC)(CC)CC.[Br-],0.2,210.16,C(CO)O,0.8,62.07,298.15,23.27
896,3,CC[N+](CC)(CC)CC.[Br-],0.25,210.16,CC(=O)CCC(=O)O,0.75,116.12,293.15,148.95
897,3,CC[N+](CC)(CC)CC.[Br-],0.25,210.16,CC(=O)CCC(=O)O,0.75,116.12,303.15,76.98
898,3,CC[N+](CC)(CC)CC.[Br-],0.25,210.16,CC(=O)CCC(=O)O,0.75,116.12,323.15,28.81
899,3,CC[N+](CC)(CC)CC.[Br-],0.25,210.16,CC(=O)CCC(=O)O,0.75,116.12,333.15,19.74
900,3,CC[N+](CC)(CC)CC.[Br-],0.2,210.16,C(COCCOCCO)O,0.8,150.17,298.15,49.05
901,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CC(=O)O,0.75,60.05,298.15,21.5
902,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CC(=O)O,0.75,60.05,308.15,16.99
903,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CC(=O)O,0.75,60.05,313.15,15.51
904,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CC(=O)O,0.75,60.05,323.15,13.71
905,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CC(=O)O,0.75,60.05,328.15,12.39
906,3,CC[N+](CC)(CC)CC.[Cl-],0.333,165.7,CC(=O)O,0.667,60.05,293.15,31.37
907,3,CC[N+](CC)(CC)CC.[Cl-],0.333,165.7,CC(=O)O,0.667,60.05,308.15,21.18
908,3,CC[N+](CC)(CC)CC.[Cl-],0.333,165.7,CC(=O)O,0.667,60.05,313.15,19.35
909,3,CC[N+](CC)(CC)CC.[Cl-],0.333,165.7,CC(=O)O,0.667,60.05,323.15,14.64
910,3,CC[N+](CC)(CC)CC.[Cl-],0.333,165.7,CC(=O)O,0.667,60.05,328.15,14.05
911,3,CC[N+](CC)(CC)CC.[Cl-],0.333,165.7,CC(=O)O,0.667,60.05,333.15,13.86
912,3,CC[N+](CC)(CC)CC.[Cl-],0.333,165.7,C(C(=O)O)O,0.667,76.05,298.15,268.0
913,3,CC[N+](CC)(CC)CC.[Cl-],0.333,165.7,C(C(=O)O)O,0.667,76.05,318.15,87.0
914,3,CC[N+](CC)(CC)CC.[Cl-],0.2,165.7,CC(=O)CCC(=O)O,0.8,116.12,298.15,74.83
915,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CC(=O)CCC(=O)O,0.75,116.12,293.15,130.07
916,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CC(=O)CCC(=O)O,0.75,116.12,313.15,39.07
917,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CC(=O)CCC(=O)O,0.75,116.12,323.15,27.07
918,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CCCCCCCC(=O)O,0.75,144.21,283.15,79.27
919,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CCCCCCCC(=O)O,0.75,144.21,288.15,65.86
920,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CCCCCCCC(=O)O,0.75,144.21,293.15,53.37
921,3,CC[N+](CC)(CC)CC.[Cl-],0.25,165.7,CCCCCCCC(=O)O,0.75,144.21,298.15,46.41
922,3,CC[N+](CC)(CC)CC.[Cl-],0.3,165.7,CCCCCCCC(=O)O,0.7,144.21,313.15,32.47
923,3,CC[N+](CC)(CC)CC.[Cl-],0.3,165.7,CCCCCCCC(=O)O,0.7,144.21,318.15,31.31
924,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,CC(CO)O,0.8,76.09,293.15,66.9
925,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,CC(CO)O,0.8,76.09,298.15,51.2
926,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,CC(CO)O,0.8,76.09,308.15,31.6
927,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,CC(CO)O,0.8,76.09,313.15,25.5
928,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,C(CO)O,0.8,62.07,293.15,51.2
929,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,C(CO)O,0.8,62.07,298.15,40.8
930,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,C(CO)O,0.8,62.07,308.15,24.4
931,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,C(CO)O,0.8,62.07,313.15,22.2
932,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.14,322.37,OCCO,0.86,697.61,298.15,117.1
933,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.14,322.37,OCCO,0.86,697.61,303.15,91.4
934,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.14,322.37,OCCO,0.86,697.61,313.15,59.9
935,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.14,322.37,OCCO,0.86,697.61,318.15,48.4
936,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,C(COCCOCCOCCO)O,0.8,194.23,298.15,74.7
937,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,C(COCCOCCOCCO)O,0.8,194.23,313.15,36.9
938,3,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],0.2,322.37,C(COCCOCCOCCO)O,0.8,194.23,318.15,30.2
939,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.333,446.24,CCCCCCCCCC(=O)O,0.667,172.26,303.15,307.09
940,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.333,446.24,CCCCCCCCCC(=O)O,0.667,172.26,308.15,227.96
941,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.333,446.24,CCCCCCCCCC(=O)O,0.667,172.26,318.15,153.19
942,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.333,446.24,CCCCCCCCCC(=O)O,0.667,172.26,328.15,104.19
943,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.333,446.24,CCCCCCCCCC(=O)O,0.667,172.26,338.15,74.32
944,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.3,446.24,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0.7,206.28,313.15,352.89
945,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.3,446.24,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0.7,206.28,333.15,83.43
946,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.333,446.24,CCCCCCCCC=CCCCCCCCC(=O)O,0.667,282.46,298.15,212.15
947,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.333,446.24,CCCCCCCCC=CCCCCCCCC(=O)O,0.667,282.46,328.15,57.06
948,3,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],0.333,446.24,CCCCCCCCC=CCCCCCCCC(=O)O,0.667,282.46,343.15,34.73
949,3,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.333,434.58,C(CO)O,0.667,62.07,303.15,131.9
950,3,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.333,434.58,C(CO)O,0.667,62.07,313.15,80.7
951,3,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.333,434.58,C(CO)O,0.667,62.07,318.15,64.4
952,3,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.333,434.58,C(CO)O,0.667,62.07,323.15,52.1
953,3,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.333,434.58,C(CO)O,0.667,62.07,328.15,42.6
954,3,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.333,434.58,C(CO)O,0.667,62.07,333.15,35.1
955,3,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.333,434.58,C(CO)O,0.667,62.07,353.15,24.71
956,3,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.333,434.58,C(C(CO)O)O,0.667,92.09,303.15,1197.0
